Token 0,Token 1,Fee,tickSpacing,Pool,Tx Hash,BlockNumber
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa384F703fB24FEb0dAaaaD7f9941339dC817eC44,500,10,0x26eb769783B4C77D95B9111b619146c0416185C1,0xd8e6d85a8765e61c7c9980446e403edb2eccaee0ec310a7a0410d18b171855d5,24804106
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa384F703fB24FEb0dAaaaD7f9941339dC817eC44,3000,60,0x55Db4f024aFFb009CFF930D4769015FB5Bc37Dc6,0x565299f052c353534e70f4786af7dea832ad235a5507c6d1db37bb2d34f0178e,24804928
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x8b782f30CDD4C6299331Ff4bA1a5F04eb9023645,3000,60,0x5cE72018aB9c5234D2D323b1CcC4415d3BB30501,0xb493c63d8911877d27ce2be8398cdd29bf3bbbb7fddac9bec57bd33326a71653,24806469
0xA1c57f48F0Deb89f569dFbE6E2B7f46D33606fD4,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,500,10,0xe75650B6dB4c2FE586290825859C9E2dD6F3cd9D,0x9f9f7e4623a00267dd90066364b636190f99c431bbfbd9f6607fccd6616b27d0,24806771
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA8fa38550e9a8BF456728Bd65234dF0c14B01d08,3000,60,0x8C929Fb05f2986f0c0Dc2A811719d737d2E5D6f9,0x3f5aa9034076f06286934a3ab8d6874dd9d69e05f2404fddb906151ee0f14444,24806829
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x77F0F7d657f362C4b703417B800B83B989a288a2,3000,60,0x4d903Edc2D8bcD32918192c8C2AEA495A6Ec2A45,0xaae2d8e4641ac4abb30e47c95a1964433a56040188802ec1e702fd5c754aad99,24809558
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x21C8caF7DE783F3D983B84f85B52B7A0ded37874,10000,200,0x24BF44D4C76CBdEF7F66b6d92C55e0dE72D524ef,0x03f44dc098b0d7a1b7ae5f08170cb31892da82276f649fcacb35bb5d005cb8b7,24811897
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xcd7361ac3307D1C5a46b63086a90742Ff44c63B3,3000,60,0x74027A81755efa9590ca96546232100190C4558E,0xf0d5230570ec3b340dc661c19e235d2f81b2bccdce81258ca2088d89a8df2765,24815057
0x086373fad3447F7F86252fb59d56107e9E0FaaFa,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,200,0x14CFD49c72F5E5531dA5275a93621137604430f0,0x2d5bbce275cd0c20c8c9c32928e2f8ee48baf9a29fe115d6643c57b96aa2d652,24819973
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xB33Dd79cDa2198E2F867d214173e89C2CA022158,10000,200,0x50cFD28563a2087812b0CB88364c363CE9000C45,0x07a5cf643ac5eeb8e2b25349b3db4aabeb5b113164287c1d7d6d921f381f623c,24825384
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x88A4E6Db6809a82431176C40C7670d70f3047A80,10000,200,0x6ECC0A1EBF7d70af47d393c8D8C41724c94F91C9,0x87aea3be3f407ec4e16a1cbfb2fee94a0b6edf5a27427f52faa7688984404c57,24825396
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xc75ea0c71023C14952F3C7B9101ECbbAa14aA27A,10000,200,0xAD2360B59492bACEF86D90bcc931DC3835540a76,0x7251eafe39f1c9dbc68b2017b7810c6ef8d1e625660633bf6bb3839e2c7c2758,24828258
0x0CB9acb80b3EbE30070BA8ec67eB4D56f5F522F0,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,60,0x54f757eE3519bf66fD3Ab836d12D6b00944CA3c0,0xccd096251b7e1f296c358dd4ac84932387faf796656b03bc60b82e5808c2c374,24829635
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd1960B2d711429298D516092dE047d8B73c0b9C5,3000,60,0x79698f25144d2E75b5d1C9e8C38Fb969682E8436,0x01885be77f09eb3fe0bc7a9cd312735cfc644f91aa3bc6b9e630de6bafb8cd61,24832112
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x96E7694d7400421D7C831C8Fa89e1a6221cF4417,3000,60,0x4115e76061e3c47aef32a8768723A554625E6c99,0xcd2f058b9d2c06f4973953f7658140db9b789bd17f470a5b6a93f9e1c2fa104e,24835031
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x576c990A8a3E7217122e9973b2230A3be9678E94,3000,60,0xb616307e07482dB9a95b170c58f419EfbE082297,0x5f7f49c06aac0da592a1bbd7523a654c58792e6c82eaf847273548cd5b4b3c5c,24837101
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x328840DF278de08c03c999875Aa93Df5aFf98CE8,10000,200,0x01bb30Ac2ee15A428FC999714bF737B75DdD97F9,0x29cf02527150a159b71f238193e972ec3f89ece7221474947e6e201a6788872e,24838552
0x5a6a563130632aF98503253580D415C315cd1CcD,0xDB726b9CaA4bCEB0a8fED615B915D1Eb0Aed990A,10000,200,0x2F27ebd19798Bf3A7b150494baED4b741ef4D67C,0x7bd6321013322791267b05e5b43b7df963b0bb321a68648d97e469f3b1ba5bc1,24841618
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xAdcA40A9AcE3D8428366eea400139a10c5c953e4,500,10,0x3Bc4e5c778ad91F6023D799bF233981997Bc6678,0xe24f1fcd544add4bbc026a8cacb27ff49c8212bf0e4ae271e0d7f60f4d6b9c71,24842299
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1e72aC8c00cDAd711ce7991Fe11dE7C1BBD19455,3000,60,0x56427D2769885af9034CF94D9AAa41a9C0108C50,0x22e9185e1b8b993f1a74f833e17bea0c818eea716ae08e5e779e5df4dd4ecfb1,24842535
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x7DfF46370e9eA5f0Bad3C4E29711aD50062EA7A4,3000,60,0x422c0dF3009884BA8c56f4083a298Ed70e59BE1C,0x8318d4c45c8d009ec98bf7aac44657766b9536ee251867597be334fc33a7ff5d,24848783
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x951806a2581c22C478aC613a675e6c898E2aBe21,10000,200,0x92071E385cd49fA5aA7b9FDfE76a082621004FB0,0x59e97cf9f8eea0517d8188ab493c18970e09d2bd0262a2c4065cb357acb3b3d1,24849207
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1b51140d5BDA55cF001A212c05380966353B6627,10000,200,0xF8C27579685957F6E427A06272981Cd7cC8E3833,0x2a507d5fc5adf65b4023591ee59c4253f778df8f94bdaaa02d1867117dd7d66c,24849739
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xf149CEf3c35b1e92812794aD0C7055339B5cbF6D,3000,60,0xE3bBDBE423457728B4D7205232c29B6fC28E37Fc,0xe7f1073a0bc85b5b3a6b3833a192060121680406c2ec06f81a9117d5f1fb7a4e,24853326
0xce19b7333867131FdAD4db780b531AeC75c875F1,0xce94ea8348Aec58f773A147F460521035Cab5491,10000,200,0x0d996E995a13ab150b1DDf4b2a7b9277368C3Ff0,0x629af9cfb61ba2d2544fbefff49e04fee9154518be3b27dcc9d1312ff8a7e15a,24855769
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xe82808eaA78339b06a691fd92E1Be79671cAd8D3,3000,60,0x2cB24c2c73579Ac99255FE1Aa3a556F36ca862F2,0x0ea4898e0284534120ef2132269a4d501e9a9988300a961caf4e881d47a97628,24860894
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xDe3ab3a48D91E7E5880De208d3C7d23a59Fb8759,3000,60,0xf414Ff96561D116bEdD5cA97B25Bf171eA02210E,0x04347aa46dd31adddeaa3538bba4a808d3b68268731295322550151c8ee8107d,24864893
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x3Cdcb3fCda8dCE4ee853B6cF36B34d0C32bde860,10000,200,0xa43260fAE5dc0c3e3fe1E880b046Bc6eC2b43B95,0x9819e379a92b15d95833b0b9fa0579ac8007f49ceba2c4d2cdb1fee4f479e3a1,24865343
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xEFc6E098Cb6b35F76e57e4dc024dA5E5aF4ECFa8,3000,60,0x831E76f2524d284d549f398D865e3843A7ea9928,0x5a77b91fb3b2eb5f3a0ced863442c7f0405ed94cfc0ddf3c7ffebbff63038317,24869983
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xcECf60B95109Cb4C897b22877612228f0C76E52c,10000,200,0x13CC978cF4D3026d4529c0C13EE02cA1f95Afec1,0x1e6aff919246848cd9cd13e77d4cce71208c8084239debb66ca8f020e8087aec,24876521
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xE5417Af564e4bFDA1c483642db72007871397896,10000,200,0x42DB00acE9490C73831E9F802525EB3FD23eB875,0x2fbd1f90db3b94713feb23b8aeb4ede663801787a1d7a62bf4732d7fc3d6c20a,24880183
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xa062fc09cA6bdeb2f6E3b77E1d4e09C42C964742,3000,60,0x13908ADaedC2Ea768FfeC657A15637F5E17d5ab6,0xf4b3913a0f931d2f716fe6bc8748fe3dd6d58f941e6633315d21356a2acb8019,24891873
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x5c4b7CCBF908E64F32e12c6650ec0C96d717f03F,10000,200,0xCB990041d28A2781D6e6BAcf2903dbFd15B50092,0xe36600f3d268ca185704a82f4838e7f8c9888a97de86276b9aa21766039e0d48,24899120
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x580A84C73811E1839F75d86d75d88cCa0c241fF4,500,10,0xC9Eed3Aaeb6E1208fa1300DE97cE42f774ceF92C,0x172b33785c6a485138d6d3480b213ddcb6ba84f0992f052ad2e58a0fa3e602ff,24901202
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x267Ab21F7F61B13cAB73C3b70cD8D5307a046334,500,10,0xFedBf373ac7144aF954374cf65295D898189cDac,0x40427e223f062b92b2dac8387acf03fd6d96962b3b2b4d5dab3aff3c8f07bdd7,24905123
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x95e4A35d9aAad850CDb3633b4Aed953c78f2033f,3000,60,0xC156eE0672C2f50e34434BedbeD14EFB269a15c9,0xdbc1f5a4c9e87225a74c0a5e05fac6a5640730fc014bc0247ac4a7f31430b309,24906739
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x2fb36d7dD2B8EfbaeB434C18437EE5232A1c57a8,10000,200,0x04d813B9BccDEe53faef9886797CB95DB6ec9D2E,0x479f01307526e16cd55504f054cb84682b2386e5d86a7b6aa059d44424615313,24907690
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xf8F9efC0db77d8881500bb06FF5D6ABc3070E695,10000,200,0x6D4b31F804f97da4df3dB51e6c1A953F5b752647,0x00ca03305b7fc223bc80b7a13c598f0e76d84887a819c65844361028d36099a3,24909926
0x1659fFb2d40DfB1671Ac226A0D9Dcc95A774521A,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,500,10,0x91A24c326A74E5A2d76b7c7FA901D7F20eDAdd63,0x0dbf39db3f5e5d64ea0b7033052e903331d99f1b9b2cd2548a1202b2947f34a2,24910098
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x67eeA31560f2D6F7AB1D0bfb44497d41EFb5Df79,3000,60,0x75aEaA68CdC58F8A1a9B5B354E43217bdf173E17,0xc57a5673b3f62f201fa948fe55235184e7f2ed0c0bfb7ff0fb1f06f2439753c5,24911983
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xf8F9efC0db77d8881500bb06FF5D6ABc3070E695,10000,200,0x8f685bfBF8278e5C630DA812d54945543faB95ae,0x3c84039461cf3e2c6f81d903ea356a904383185fb00e6ea4ec38fcc7d844516d,24912939
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x85955046DF4668e1DD369D2DE9f3AEB98DD2A369,10000,200,0x2C544cAE7B8c4bD4EaE77d2Efce6Cb5D5495D9f5,0x0f193c40cd6ef3d6a5d6422659dc42e0eb5f1beaa6b47cd8847103e43b56926f,24917521
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x9675A948B72c082657f64916e3EAd1c16Bb226bB,3000,60,0x2AB19DCa6Ef4267fAC0Bf37dCff9EDcACcaB0539,0xc2cecb0bcf73505cc6e38e19d94201a39d3da32bf9c819a18ce35b05b7da3be9,24919254
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x42d61D766B85431666B39B89C43011f24451bFf6,3000,60,0x9f027CE8Fd44555D6b3BBD16F14736Af596CAe8D,0x2cc24d825464a1ff74b0e768af1a828c4773bf50e902c14d1e937e94e9a3a018,24924324
0x5c65c19a28e9C8fc8C427173fC812A415f990EE7,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0x37Dd4049148B7f2949F92236cd9433EC0a7feA97,0xfb9ebe910cbca79af1b45764a0f630680ae3a46d8472ac0d289753cf96248360,24925675
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0x939dbA50a98A0a4dA1BE61FF0C32Fd51c8c81627,3000,60,0x3E4413E59af0e3079683A4de226ab8F1A095CC27,0x9cc755fd6e23b3120e637d4dcc7e8e27afa2a2b000231f7bd0dd510e37515e2d,24927300
0x03D3c1358936A5DE8b0aFE68849dE92D4A52Bb8e,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,60,0x17A7D37E75B4614fd0DEB49271F09402C91bEE8b,0x15d17b29fb60d9bf8c560cefd693aca0bb42919afdb7e2109003e9b8e91f1f6e,24930373
0x2EBD50AE084e71eed419cB6C620B3BbD3927bF7e,0xc2132D05D31c914a87C6611C10748AEb04B58e8F,10000,200,0x07D251863D35F8B6AA559608291c9703094000E6,0xc2f0e2e627a6816301c6e496d81449532ef4c2ef8ad69bf86ffa279d7c8d6f36,24932506
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA08bECB12615C34cFeF0E501947Ad2CA8D50e578,3000,60,0xFb803e03b76905BfEF316482a5953354E47ad473,0xfce33e3bd7151322d662cdf2aad04a5abe17c3e4224ecc76c3fde2218fd4db67,24932683
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xf8F9efC0db77d8881500bb06FF5D6ABc3070E695,3000,60,0xaa3146e173273A94B2650b757C70B8b2A3B2B2ea,0xac9cd999602a8bc2f0f4bdba0441b890e0e5647560928235579998ec26943f08,24934537
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xf8F9efC0db77d8881500bb06FF5D6ABc3070E695,3000,60,0xe47C3828325171Cb10587c9cee28e9E5D92c1612,0x5ecc7b5f178e46e6362ef280c376f28e02344f858c521fd8e0fc0e22b9e97add,24936072
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xB73d10268Fe6534b6A703Fd8912817cAd2ac2576,10000,200,0xd2352122faeb2Af9747586191A5Fc99bD330660d,0x2ec2266d34c7b1cb83976c85dcfc6cfd8031e851dfd23f008993cb44afe55dd9,24941708
0x5e295dd2A8098bB0AF0C0E02aAA3154977D6dF17,0x78c3c4a79720C8B706F32c8DE7A151cAf8F5Df38,3000,60,0xE9516D5D16FABa639E677fAf540a5222B5912F64,0xc0f98268398c76c7d1936b095158b3db5be60071d6085183ef68ce652f773b80,24944720
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x48469a0481254d5945E7E56c1Eb9861429c02f44,3000,60,0x6cF2a706Cb0C28Ed19853C93D083D0F50a76B105,0x81b4b10c528091dff679a6d278504a5f495afd52b46ba078e00e2f04e5232d72,24946947
0x034b2090b579228482520c589dbD397c53Fc51cC,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,200,0xF6902eE5A5a44a721E90D4CD644cfb34BCE96770,0x4a35f0f23479a5c545700fac76717d32762973e36ff976fc08aa49c1b5ce0433,24949259
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x3Cef98bb43d732E2F285eE605a8158cDE967D219,10000,200,0x33e844Ca7e8FFEAA485300ceE64540A026094eb3,0x6a84df26bf5292cd1c947f0553991777c2e2156b8e80a057a28e1d7ab4484a52,24953642
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xf287D97B6345bad3D88856b26Fb7c0ab3F2C7976,10000,200,0x709Db20dd4E801CE6C8db5Bf31d57e46faf8dc57,0x0e85b4d566ccd0eb5919456a24dfaf9e5b8c29a76549e5e1a45113720378a5ea,24954255
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1F0F3B26814949DCD15d3c4eCae260131FBe1401,3000,60,0x662402c2b07262D60574dEc05b35139BBb6A21FA,0x2aa7dd2b3210a6d687f7ed2c4ea0e014cdcc40dc3db4739c8c7dc606b125ec1d,24956701
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,500,10,0x25FFC493015Aa2520138A60B126813bBbDfFacD6,0xbea123ed4684d1d2a035bd8cda82133b9225323918d8f68bc5b47d5cf82da656,24957303
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,3000,60,0x483AC3d92DbeB05Eb0D637f6D81Fb017B636C00d,0x0ce0378707d0837b90b6d6eb2afc44022c7c22f8d7e0add312a1ebf8bbbf476a,24958397
0x1D607Faa0A51518a7728580C238d912747e71F7a,0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,10000,200,0x6F225b3fF69f833e9376Fa7Aa4a4491FCF7c0330,0x66743fb1cc33e2bdb128583294f5e34082738deff93c102c011ac7861385aa15,24958496
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x7FB27EE135dB455de5Ab1CcEC66a24cBC82E712D,10000,200,0xA8E01BCa9ec8922A46074bfa1A99dCcdEBe0C4b2,0xd1cd77bcd9e227d6603fc07b550553271a26cb5bbcc98582acb23bc40289e182,24958679
0x3Ad707dA309f3845cd602059901E39C4dcd66473,0xf287D97B6345bad3D88856b26Fb7c0ab3F2C7976,10000,200,0xb2D5c6AceCB4368C69BBC5E0A876EF95ee85d2e0,0xe26477f55fcc59e85bdec4e7a491746d8f905ecb571f2bf6601315227dd0e21e,24959380
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xfc8D62D237ba8C017e060beBCd20b3F4Cfa9828a,10000,200,0x9D3fd9B1c7c571691C9640D7413206c09465A24C,0x466c91dbd700fbbc61a272ad69f2690e27804262a4b411080b5e2a49a58140e7,24959543
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,3000,60,0x38788c06366B7C5c1B010BF99f44b15062e90066,0x594ece6480e9bb61f8ea5df7588a84a147bb074924c88bb6542d18a9f1efc2ca,24962263
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,3000,60,0x241bc103135954EBB00c430Dd4D244dc36F5758D,0xb26a996dcecf62e96fee0a5fd47b0914cd8613e1309b3f6fd94b3b6f9f781e59,24965374
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA9B8e4BE7e4Fc1B1d28B396af7c4CBa37979bC0F,3000,60,0x08862AcB28B7904547BD59e8C94e707e2945dAa2,0xdc88e93b2ca41a81d23cd0e528639e17e8fe0a2fa0f89069372d04011763c723,24965512
0x00C7BFC4FC822629eE60B62B9b41fa8Df4D4715a,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,10000,200,0x057932Cec2f7ACeEb3f8495bAa42CB30570b790a,0x388bfd05fd1a77bf8ffdab8ac78302dafb6d79dc1c326297c51e2f69f3b5d441,24974064
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x1c40Ac03AacAF5F85808674E526E9c26309DB92F,3000,60,0xAC01c4838d77F1F82B2AAc6FBfc2B7F8F34e1A09,0x9f2ce42697785897a4440fd06f734a7759a71df499cadc62a3f62b0f2dd03db4,24978684
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xab7589dE4C581Db0fb265e25a8e7809D84cCd7E8,3000,60,0x906D1d267E0f481fF18bD3b8BB7F39b79EB0AcfD,0x4959c3568b49046f3ed9ce1f6fa463e876d61c1ae4d022af12dd45eb697dd4d4,24979251
0x1599fE55Cda767b1F631ee7D414b41F5d6dE393d,0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,10000,200,0x74347937c6F1A9ceC6298c845c56639AceaD4E81,0xf387fc2fcc7a5962d70de5ad5b422448fd40076168200b8cc83e1dddc3ee0fad,24979546
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x89dd9A8E3a510515132DA32ba348BDf549b100d5,3000,60,0x694Db76b27951B9a4B89323C387C1364C712Ea9E,0x8544b4517cd7e373792fe61b6c806a76b0af84a3186e2d883f07163ea66484cf,24983620
0xc2132D05D31c914a87C6611C10748AEb04B58e8F,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,10000,200,0x20a952Bdfb9bfE5C959Beb4672bC99dD6CDea326,0x1a1466e63d48b6de4e8eba0f31dcf848137985d140b86493bb324f92fb626bf7,24987054
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xdF7837DE1F2Fa4631D716CF2502f8b230F1dcc32,10000,200,0x93e227cD2825bB830596E7108A1f7c98f88C76b5,0x3e4206c54cb649ef3bb50dda47c23c168fe62e4dd308b46a82f847c2a8292fa1,24988355
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x0EE740dF1553216A921C2d82EE61E8D2C7A0273E,500,10,0xC0C3DB71E232956DF783Fb0d718125b6d3B998aC,0x465dcd59e770bdf843ebee768e8c62f0b282d7a1af2815d7b00b8b5068b72ba8,24991617
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0xD5d86FC8d5C0Ea1aC1Ac5Dfab6E529c9967a45E9,500,10,0x4F8fCEc2e07D1A768f8668f6Ec746CB77B63932d,0xedd18aad5e4c1a5f986677d02d5bd70b61520018f154708cc17401d378835c66,24991925
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x638Df98Ad8069a15569dA5a6b01181804c47e34c,10000,200,0x5106741146ccE0b8D03c1a123A11a5aA75eb0C16,0x9565d8b0aa085ab080099b960db494f758ef5766a53d7aab6607da4b5fe76f5d,24993450
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xe82808eaA78339b06a691fd92E1Be79671cAd8D3,3000,60,0x8976Dd33b957D3F0fF2F4Facb7A9668003cF78c0,0xf8a7d75e708acd52a5d744fa8cf012d45d75ef72444b8d33f59ca0ea5e9b6456,24994118
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x179C310129D6ce5e3e2d4aE80219c1AdcdF0Fc55,10000,200,0x88493d8a8E86fD4A9805777EC697a0B36c8FDfee,0x57cfaf329b02cc1375d3a620912726819ca155f4ec5188117541c91f0d272ca7,24995796
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x75e63c4e019cf6Cbf8C3436Bcb9944d0A2C2bf80,10000,200,0xE62A94c133943038ae26BB6A9145d258FaBaC3A7,0xe58d24d9a1758f0d75a59c528837c6d5f758caf20a6af0a26f9cb5043d47d5f3,24996263
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xd397fF813AA15e2Da361e2d3a99ab54CD74c2cdB,10000,200,0x5ea89445E39867bd0eC35b9A4F2B3E3A41d77dA2,0x874d73eede9b4c9ef170420e8e18d9ed45fefeb62e01b28f158eaebd7ef0a67c,24996451
0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174,0x6f7C932e7684666C9fd1d44527765433e01fF61d,3000,60,0xb3998b419Fd99115d03D975575Dae35613a21810,0x348351fd2be71e6a4649b8457ef4191e8b6175a2c6d0f994bcac69ae8d166226,25000503
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x6118f04c9A450AE6b23e2a2B6B9e48457a2f455B,500,10,0x97eD61950e50209583D96bfA1514a652BEe18165,0x91a5185ab2e11366b21100c761653373a8cc32948278b4272802bb75c1d090ec,25002609
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xEB1112Ac78D537853150E2a07E8b765E29d3F019,3000,60,0xFa77F3Cf50DFDa0463a3CE620773d7E79171268e,0x3b1b61dadf18397045410ec508de4d9db873142010fe935b2b2fb0e731b34950,25003391
0x7FB27EE135dB455de5Ab1CcEC66a24cBC82E712D,0xb33EaAd8d922B1083446DC23f610c2567fB5180f,10000,200,0x62e408c3149544508D38e14eb72F16E529E44d7c,0x1e30c072cdfbdb93a1ed75df3e93df8317df4beed1c784166fcb02b85cfe4d58,25005826
0x1D0f246ABE4454678EeB1D2e4E763471940b73e3,0x2F800Db0fdb5223b3C3f354886d907A671414A7F,500,10,0x1A8093ee76305D8D7C1893d3d9B59762B73BE8B8,0x3703855b6e38d315ecb70b9cbe76e4b869c6673b02cc87a641f76e65210abad1,25008564
0x0bbc50F35c2519A8A59A9553A2D1D5b8679Ac9CD,0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,3000,60,0xB4162C0d9dBdC95a92f45C0F488406e8429FEAC2,0xc322524835c7e067015b19cb093c44f5997fbcc71658f5cb132218034e1a700c,25012679
0x7ceB23fD6bC0adD59E62ac25578270cFf1b9f619,0xBcD2C5C78000504EFBC1cE6489dfcaC71835406A,3000,60,0x39BAAC62266AF129F24104Bc8b1800350563EdB9,0xfc8b77763866bd901ce1678f85f054bf4f2f2884778b838dac255d24ff93890c,25013130
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xcC1B9517460D8aE86fe576f614d091fCa65a28Fc,3000,60,0xd1fA8A2c5BBbcE42214852abf2F1C639F36fC424,0x684d88f6c3ee7980ab61f9239d822da4bbfb39bdc1d932b37d45c49058298345,25013886
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0xA99ebcF2127A58CB23d8659624926cC2280eaC8C,500,10,0x8C5C44Ba6250c2Da526FAA1C7605e39F507724A1,0x1781d5198789c7c8dad418d9cb2689cb8efd6f5ab6dc77a9c91b285adcb6f89f,25014644
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x81Da0b46Ec9428A8f7311969F59415202dcf3914,10000,200,0x9Feab715Fe71ac6e23104b7c323b119d4c20Ca49,0xeb4882038e9fa049905531d3fb011b06cb5b465c3f2b0c9f3d0d42696aac37a5,25016106
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x267Ab21F7F61B13cAB73C3b70cD8D5307a046334,3000,60,0xec0B02AEe37c1e90083E620bB910cdf4eBd5466a,0xfc790bceda3107b3c6826605fe5129ba5b63b7406afb259c2dd646078bb075a9,25016462
0x0d500B1d8E8eF31E21C99d1Db9A6444d3ADf1270,0x23D29D30e35C5e8D321e1dc9A8a61BFD846D4C5C,10000,200,0xe7F8E0281D9c0E11bb396Cd105DDf58555b737D2,0x914678129af924466891fea3eb4723960ba5d7163fac9512ed83a4df11af0ce1,25016963
